,DISTRICT,tot,NHwhite,NHblack,hispanic,totVAP,WVAP,BVAP,HVAP,G16PREDCli,G16PRELJoh,G16PRERTru,G16USSDBar,G16USSLBuc,G16USSRIsa,G16PSCLHos,G16PSCREch,G18DATG,G18DCmAg,G18DCmIns,G18DCmLab,G18DGOV,G18DLTG,G18DPbSrv,G18DSOS,G18DSchSpr,G18DStSen,G18LCmIns,G18LGOV,G18LPbSrv,G18LSOS,G18RATG,G18RCmAg,G18RCmIns,G18RCmLab,G18RGOV,G18RLTG,G18RPbSrv,G18RSOS,G18RSchSpr,G18RStSen,G20PRERTRU,G20PREDBID,G20PRELJOR,C20PRERTRU,C20PREDBID,C20PRELJOR,G20USSRPER,G20USSDOSS,G20USSLHAZ,S20USSRLOE,S20USSRCOL,S20USSRGRA,S20USSRJAC,S20USSRTAY,S20USSRJOH,S20USSDWAR,S20USSDJAC,S20USSDLIE,S20USSDJOH,S20USSDJAM,S20USSDSLA,S20USSDWIN,S20USSDTAR,S20USSLSLO,S20USSGFOR,S20USSIBUC,S20USSIBAR,S20USSISTO,S20USSIGRE,G20PSCRSHA,G20PSCDBRY,G20PSCLMEL,G20PSCRMCD,G20PSCDBLA,G20PSCLWIL
10,011,172581.40545456958,98921.31110274376,56782.011222147106,13702.760213935953,127854.28228558162,77810.08152438121,39733.99464682692,8304.988379880871,22052.000000000004,1005.0,40357.0,18618.0,1653.0000000000002,38271.0,12635.000000000002,42012.00000000001,19213.51253300059,18227.55300005214,18747.519407645934,18732.54624261915,19633.473235806483,17999.51165660746,37608.076032763944,19532.484867912593,18630.53835949743,0.221573780098245,790.9882501915215,271.9854244708442,1643.9503721342808,614.9844070526275,37413.13064645251,38280.110616072154,37070.15032480469,37901.10113102043,38191.1678264197,36870.15605990474,74010.2677418211,36666.17562714554,38193.10728228099,45003.753419325054,46482.0,26080.0,506.0,46476.0,26098.0,507.0,46284.0,24668.0,1168.0,21204.0,20476.0,1261.0,800.0000000000001,851.0,770.0,11664.0,5989.0,1950.0,1729.0000000000002,1501.0,638.0,424.0,301.00000000000006,319.0,160.0,320.0,292.0,124.00000000000001,245.0,45310.0,23707.0,1585.0,44607.0,23799.0,1375.0
11,012,172920.18201849962,56327.649931347965,107072.75166523036,6146.148029883598,130402.35365344278,47347.574346136214,76276.75561731758,4549.316583699188,38326.42416979496,796.0350363855871,22435.44694723923,32895.97815584771,1045.19223347474,23572.8664505743,21737.710186777123,28556.76227470952,34876.814133340864,33791.43393043224,34313.23615441941,34306.72338061444,35985.97036571934,32893.2225104038,68694.56362055698,35422.531474881755,34309.29133180326,44413.145919760784,829.3962343900713,224.3560598091004,1541.0519421347337,624.4118922286893,20952.182520486025,21712.265953392176,20591.216512071318,21478.373785163003,21139.746534329566,20636.82336343408,41256.888253671474,20054.42393289689,21650.100564696168,113.93273904958876,23776.07573559585,41021.34177500968,460.0568174650819,23762.918538506696,41012.420373554254,459.0568174650819,23984.761341417543,39618.85692843612,904.0350363855873,11954.402451788266,10091.603211036409,424.5284087325409,376.82102183135237,296.52840873254104,308.685605821694,28220.724375375197,5410.3020721641915,1520.7556785928682,1870.655298968797,1333.3276494843988,630.1922334747403,566.0568174650818,279.97821892050536,189.68560582169397,138.76420436627046,162.92140145542348,212.21401455423486,85.84280291084698,194.1354160096584,23356.70452395246,38522.82189205054,1353.4062480289754,23041.861721041612,38588.05768768427,1136.6420436627047
12,013,171371.10357383586,102902.8712628475,56608.32446277326,8140.530903967426,128663.87388659276,80831.81942119075,40438.29317378498,5072.468128649154,19148.57583020504,1040.9649636144127,42043.55305276077,15856.021844152294,1389.80776652526,41114.1335494257,10849.289813222877,43284.237725290484,17896.926913886542,16804.35285660176,17188.53447355628,17356.021617119644,18404.663931237723,16671.6153381299,34875.89837386568,18766.196380701465,17073.464930530983,93.63364864477295,971.5572076108901,272.6367981278523,1786.913187416344,621.571162803674,40365.64256985588,41311.528870060705,40116.62348870674,40894.44745740017,41289.11687673966,39865.02219606739,79815.79261059249,39222.42122131815,41355.69575388052,47371.60598531252,47259.92426440416,22591.65822499033,584.9431825349182,47257.08146149331,22582.579626445753,585.9431825349182,47008.238658582464,21489.14307156388,1154.964963614413,23977.597548211736,19743.396788963593,832.4715912674591,535.1789781686477,688.471591267459,564.314394178306,14351.275624624806,3261.697927835808,1106.2443214071318,1209.344701031203,814.6723505156015,421.8077665252598,341.94318253491826,170.0217810794947,323.3143941783061,114.23579563372955,202.07859854457652,221.7859854457651,91.15719708915303,170.86458399034163,46304.29547604754,20237.17810794947,1739.5937519710249,45788.13827895839,20441.94231231574,1378.3579563372953
13,014,173199.66534623617,132662.53125465175,15088.55125698076,18980.957721444287,126597.92371428774,100614.3832779767,10387.260114474218,11709.963396059033,18941.667924013163,3206.969726548913,53063.004749581036,16196.301257797215,4331.573513471751,51710.90184960815,16033.799256294707,53825.93056857956,20842.962737884172,19536.170957193208,19254.941385052312,19750.99668804336,20671.669566039996,20444.642706034505,39378.41090697153,20241.97970278003,19341.541722481867,20443.80008984487,2564.477223259725,1013.6309881894414,5112.8112442987485,2016.2118070102126,49490.001223652165,50559.810826668705,48649.060026069696,50333.77339687364,49908.87569695712,49419.07055347691,96053.91882376302,48375.473468096614,50871.63235624825,49926.727363598686,65928.87170305576,30108.123367316093,1648.813666281499,65924.79884780684,30107.982321291543,1648.816071260535,65083.034243223934,28732.232711796467,2921.947781644267,37339.1189903732,22769.1281469224,1314.5465050412574,1167.3597048998754,985.37603532991,815.5537457897719,19078.81249720821,3901.646474335182,2420.8355550549395,1217.5621940867948,1048.6897054722615,616.5497131468472,352.1371505532543,230.11901185333423,1140.6457181668109,344.87953492915705,404.0959405783636,283.3244180381809,241.86922971558596,293.59231337458647,64554.8501589788,26415.047277277365,4462.5609151132185,63934.80217229133,26869.337034454147,3929.9400850257302
14,015,173281.26809139235,61299.66205777108,94959.3871401429,10633.039530895987,128462.8828011116,49110.46642750997,68493.27689489073,6935.034356623988,36142.46939562009,1021.6788642351967,15913.187982419866,30431.226946121642,1452.5549561606538,16881.83540638645,22083.935614566773,20824.699338415412,33009.73472995337,32175.75196688237,32294.426533758095,32527.70944141033,34017.57318683298,30956.012294261865,65099.55407209815,33018.54079732422,32557.555153137226,39356.40552322139,890.9489576884582,275.53794054941153,1681.253518042856,780.1940766958543,14682.149179599584,15183.766578240233,14378.220592011161,15162.702576186362,14752.262632743681,14334.092851220628,28663.10678610083,14047.010934472368,15230.632400317523,819.4812728239897,18531.846644280722,41254.09534393673,585.9320583011707,18526.235806079567,41160.60649941386,581.7768643776641,18554.570041523482,39664.04173197981,1259.0516975606506,8899.38957747979,7905.664997839664,411.0785072639976,357.3370020508185,306.02243817712633,323.63907415963615,27635.00141483388,5588.778968066716,1654.8351023065622,1683.720108738488,1647.7228929445262,676.6158010458703,510.11358559033255,567.951504064433,282.4415203966856,136.4799968510398,216.39251325029494,199.9310711912917,159.66037728118553,140.9911523281629,18060.3762148453,38487.717722442816,1867.7143251074453,17750.11000932289,38650.30405968624,1426.3439494767026
15,016,172006.8034361267,122692.88108881687,35528.0588715738,7127.931104036637,127446.22927598494,93642.52774308396,25298.80451513706,4551.966349318489,25134.0,2493.0,55643.00000000001,20842.0,3373.0000000000005,55457.00000000001,16582.0,58423.0,25088.811685345965,23603.86237860879,23805.840137452542,23973.869404304467,25420.81134399489,24227.840402377267,48168.701945689114,24820.83233739732,23611.87556309636,24856.820795199335,2016.9299653752898,894.972396136079,4154.864462040707,1693.9347345927156,52960.52242900649,53930.48693790079,52268.55867140123,53767.47660101457,53271.5114464968,52594.52933569968,103451.10010605665,51942.54858394399,54453.44825799811,38321.506188466126,63852.0,34202.0,1184.0000000000002,63905.0,34249.0,1188.0000000000002,63953.00000000001,32339.000000000007,2149.0,35508.0,24153.000000000004,1045.0,887.0,716.0000000000001,741.0000000000001,23861.000000000004,3676.000000000001,1970.0000000000002,1093.0,1019.0000000000002,594.0000000000001,347.00000000000006,204.00000000000006,734.0000000000002,268.0,317.00000000000006,268.0,194.00000000000003,191.00000000000003,63352.00000000001,30207.000000000007,3468.0,62788.0,30464.000000000007,2965.0000000000005
16,017,171821.9408467169,107615.47278932751,50260.52249072708,7977.639924369214,121375.04858707977,79929.73753392624,33233.12187895278,4850.891323691616,33997.0,2232.0,47064.0,30114.999999999996,3077.0,46006.0,23158.999999999996,51111.0,37895.38441400892,36515.42020919733,36742.39434701698,36980.41895082256,38204.37602076217,36622.38494504815,73874.78515128382,37415.356848300435,36755.43078489712,37088.239851872786,1957.9168201024966,607.968749861953,3841.8474940636806,1567.9612316648484,43196.30204844737,44256.2560363334,42538.36682711626,44026.255867147025,43584.31238258977,42602.34905704617,84606.71580731787,42474.35279428569,44493.253187116155,44361.88679125316,50962.000004045825,52315.00005185832,1216.0000003799964,50977.000004045825,52380.00005185832,1216.0000003799964,50314.000003554065,51142.00005098656,2268.0000011623383,28853.00000187762,17880.00000136351,950.0000001117637,750.0000000670591,680.000000111763,658.0000000670581,35039.00003717258,7448.00000739874,2322.000001452925,2391.000002279976,2388.0000017882185,1003.0000009835167,587.000000357643,315.00000020117443,701.0000001788209,244.0000001341159,342.0000000894109,265.00000006705847,293.0000001788223,223.00000002235285,50211.00000364347,49420.000050315975,3359.000001385867,49666.00000341995,49682.000050785384,2826.0000010729304
17,018,172981.31056434326,113281.43818531015,48041.89860827644,6125.969610379921,132566.48944720248,89586.55388741949,35484.939057451265,3905.9903367756697,26862.536863379624,1719.8819792924246,46018.15645814997,22937.107910563227,2218.1897625398815,45801.53417948147,16130.148860732956,49707.710115537164,27223.545427830726,25674.73992227207,25916.537288024032,26131.260510009728,27259.809283387738,26071.21722912939,52924.876298667135,27756.7537310309,25888.533105863953,212.35305942206816,1364.457307020455,522.4108295862571,2681.9674277776967,1087.9524161043166,44531.29181219083,45807.54877739425,44569.97678542367,45485.9342374882,45471.05238172845,43939.202020985955,87843.72712345784,43307.91393300813,45891.177128883704,55766.87280487262,54048.57002916341,34320.40267817233,919.1056497896882,54032.402250490886,34324.90661292233,922.1056497896882,53657.464631085066,33073.89216934014,1711.4009967186767,28874.82102805813,21370.51759975391,902.711145579216,635.730744571771,610.9325289767153,716.2315809156615,24307.006639494524,3800.672643597533,1571.5663672323772,1166.7753912994374,1366.48208242162,505.51527290922616,459.5229035344438,266.81284620677553,510.2921877750831,177.60766325475245,262.81165788106574,222.48307578244706,145.1714104507578,182.51252518007294,53309.42831405001,31258.110717127336,2561.713111332122,52611.42324026348,31512.794446771266,2166.343951498708
18,019,173212.24055493437,108219.96533079192,45168.178233935505,15520.909736357611,128875.86281692292,83543.78738671601,32897.848867875444,10082.445135535081,14858.869792514932,970.5298398965308,39560.18023602596,12431.854059414207,1480.303771273392,37544.46681166491,8697.372745722947,39105.8366323204,14232.120352352173,13480.967602100935,13529.938760959309,13781.501780302631,14175.527491466226,13495.74301144178,27706.43716420154,16883.9101567815,13704.92918137029,56.008153877306036,804.4192632595027,282.76743757035206,1805.7436419780927,577.4428756923364,37585.01776460678,38389.0307831272,37679.41338905856,38095.72439190357,39073.55644778038,37465.075474359495,74197.87907527831,34948.53024624441,38345.28832920507,43249.39407701376,47263.031042830335,18937.97520907644,603.7559085196699,47307.031042830335,18948.527220517928,603.7559085196699,46195.59921819771,18420.403315846466,1296.1997483904177,20241.327658919276,19001.496596193017,1000.5418551346581,647.1918818400555,3891.1877331522905,876.5658856109127,11358.868364408798,3139.7036644518016,1006.2418017238633,1003.3458246068375,962.1118894333362,360.68793135107785,246.78594661498823,126.34396567553893,305.76191613873357,133.34396567553893,268.7739313768609,225.2099046972466,126.3319504374116,163.34396567553893,45085.76145834002,17421.63353315737,1696.5256912087657,44402.85761467263,17401.43149501048,1491.863649265241
19,020,173861.39650655695,109797.79845295617,49812.25230492033,7596.261698319399,128980.13412709943,84986.84451730456,35104.1215189056,4759.175183243495,24740.869279930674,1883.5676488561696,47496.14632404392,20771.73688869563,2255.4541328377218,47329.38339199693,14932.268960458452,50958.86853446163,25673.178940297872,24371.97914542172,24643.064929807602,24783.662172955963,25853.155278105267,24769.166890423985,49949.300431299314,26548.759278246172,24671.874281211814,273.58955776031326,1416.0604654736128,598.2039164821383,2854.816052007356,1174.6177907106364,46440.06322067126,47625.78217554653,46120.802637751265,47275.75005641133,47201.90279371485,45677.67108341271,91458.17382367626,44784.19742352302,47612.75950145807,57291.2183241889,55909.8865967177,33944.77450959856,1101.5080614889796,55925.79050852438,33964.211710619275,1102.5080614889796,55707.700221692525,32476.19150904756,1933.5296114098837,28645.64111097089,23119.39534989018,1023.153907540188,798.0984232102026,782.1191256098394,647.8162088388481,22992.8238314997,4585.3823803081505,1541.8638543989512,1204.033904303985,1428.2498190423255,506.3988639401458,423.4692650593516,286.6824678037231,568.2043662313001,199.74307113414687,249.81486906559869,235.31279449120296,156.08750240511725,187.5573832904723,55226.609430613105,31043.0128821089,2651.19236955805,54672.58463128321,31442.49116879126,2193.737934803196
