,DISTRICT,tot,NHwhite,NHblack,hispanic,totVAP,WVAP,BVAP,HVAP,G16PREDCli,G16PRELJoh,G16PRERTru,G16USSDBar,G16USSLBuc,G16USSRIsa,G16PSCLHos,G16PSCREch,G18DATG,G18DCmAg,G18DCmIns,G18DCmLab,G18DGOV,G18DLTG,G18DPbSrv,G18DSOS,G18DSchSpr,G18DStSen,G18LCmIns,G18LGOV,G18LPbSrv,G18LSOS,G18RATG,G18RCmAg,G18RCmIns,G18RCmLab,G18RGOV,G18RLTG,G18RPbSrv,G18RSOS,G18RSchSpr,G18RStSen,G20PRERTRU,G20PREDBID,G20PRELJOR,C20PRERTRU,C20PREDBID,C20PRELJOR,G20USSRPER,G20USSDOSS,G20USSLHAZ,S20USSRLOE,S20USSRCOL,S20USSRGRA,S20USSRJAC,S20USSRTAY,S20USSRJOH,S20USSDWAR,S20USSDJAC,S20USSDLIE,S20USSDJOH,S20USSDJAM,S20USSDSLA,S20USSDWIN,S20USSDTAR,S20USSLSLO,S20USSGFOR,S20USSIBUC,S20USSIBAR,S20USSISTO,S20USSIGRE,G20PSCRSHA,G20PSCDBRY,G20PSCLMEL,G20PSCRMCD,G20PSCDBLA,G20PSCLWIL
10,022,171675.77869556716,57287.23238262208,99910.282501258,7217.461839898117,129064.15611973312,48127.19103107136,71000.98598968064,4982.472108270999,43958.35093643323,1479.0746373720017,17185.141951791626,38009.097169368426,1786.1194197952027,18729.179270477624,25151.776228668816,25476.40318259363,41508.61437971176,40567.2166036,40407.19349421876,41045.271412081776,42578.66025624138,39977.598361906224,81238.36835326371,42804.20537081026,40997.98702381352,48497.303930019654,1209.2527517538686,444.0970572245273,2464.5480926864884,1009.3549123390086,15652.987129884259,16264.188592714192,15535.061943548179,16133.107501783295,15404.011036731617,15361.73213028746,30611.73054522168,14033.075505923049,16323.405845459969,21.58519500063763,18944.134488054435,52699.753978242064,907.0597098976019,18943.134488054435,52695.753978242064,906.0597098976019,19287.134488054435,50566.686804607256,1800.0746373720026,10859.65680887362,6389.410505546013,429.01492747440074,461.022391211601,294.0000000000003,316.0223912116008,30466.977749573234,6745.238839590409,1782.074637372003,2128.067173634803,2418.1194197952036,915.0000000000006,687.0149274744006,6057.074637372002,409.0373186860011,222.0223912116007,254.02985494880085,232.03731868600102,207.00000000000009,213.02985494880087,18998.164343003235,49289.51513865166,2523.171665955606,18633.194197952034,49359.530066126055,2068.1194197952036
11,026,171348.7475143813,60087.38997861872,102690.69349527234,5002.746880517137,126586.94528549715,48667.292610059594,72456.8226614926,3297.8263608437587,41296.577701670765,1056.5423165540244,20507.893601211927,35418.26626907342,1427.2337174112238,21514.616971528743,22657.08617684116,26336.23929731878,39202.85621989572,38097.34978644754,38434.73348180949,38697.16348481993,40478.849481647834,37656.76513894993,77810.77178961903,40184.62677955264,38691.125076399156,44532.90353176509,969.2213541965408,303.7037049331772,1812.7878942172083,863.0677304390437,19879.090306546208,20623.823460541833,19712.089278759646,20281.988604686372,20050.876564619197,19228.615553141226,38547.448663202355,18539.073526395765,20464.752702826638,2037.8632088496922,24026.16167444912,46144.28491679207,619.2252568140158,23998.425541314962,46128.343781021365,618.2252568140158,23851.71753691902,44382.30757509766,1504.8439472011964,12588.186780316099,9246.000073875473,456.64541284396694,415.27067051975615,312.0481837151749,357.3483442950699,32466.33213347161,5692.793601659021,1476.1977954031745,1684.604551215559,2055.585326210646,652.1534950708949,750.7147548156953,342.7188562050228,265.71761620913816,154.97776774041353,214.14480922575262,213.08979781255857,112.18392118722915,156.70142770187195,23237.10873439987,43548.522086143494,1823.7901680645969,22790.31735219303,43503.13140598962,1511.7280945666569
12,027,172805.72534159376,138619.99657759938,4276.895087827758,16181.72018452813,120170.47143798624,98467.83542643602,2867.2111680389094,10178.469966247532,23301.57469821292,4048.310555287166,68992.0448672112,18042.563109608487,5194.64560115866,69996.06935779552,17503.62624818882,73422.52811202043,25459.723120674258,23817.005475181748,23821.724914459835,23887.796314425694,25931.810560647245,24854.614494993544,48228.695921632614,24932.475063977236,23187.4120211467,24781.463591257914,3090.0088044984213,1342.1979597780535,6323.901205700677,2604.598416847122,65506.48530867738,66611.50707243381,64011.20983300033,66515.04811263217,65021.95514126672,65472.77730397666,126749.55077670167,63845.19014305485,67676.07850300177,66111.20631671695,84038.99920561112,41908.65435572654,1955.2441437979637,84039.99921021848,41913.65433274582,1955.244144604841,84582.329508651,38952.06482314515,3340.5689167088303,43907.470387777175,34524.00286863777,1681.2290939308668,1523.2140547255372,964.1258450354569,1053.1183328400884,23722.799742376956,6216.826446693502,4301.267048737059,1599.8464022553173,1100.8313844095449,757.647394511085,531.9194227195923,367.46347367664254,1298.133369439535,486.46346893866286,499.28712616165535,357.0075472438796,300.27958767754393,423.73550563344116,84525.39513295269,35327.18063165693,5212.062604249325,83912.57147065904,35715.268816173804,4826.055028422731
13,028,172359.11687168968,128780.06550384527,28376.119872438412,9561.986912899341,126140.18117160557,96736.1577028931,19945.07370627266,6217.987299709958,21215.137715081095,2717.2475498645395,57350.676675941446,18222.652773921476,3594.1582111373264,55968.9345981975,15290.998960821882,59595.67735718845,21518.48905688689,20125.058432282523,20280.303070780803,20383.93070933683,21411.051755766723,20621.541376231224,41001.208589073096,21066.616788097264,19995.68578472822,0.149499286441375,1971.8229841109587,830.0340883838945,4116.141037942759,1670.0768276870222,54372.90786672192,55413.0109850856,53737.60080269278,55320.58325060436,54946.04323361684,53923.75798703544,106515.77671530764,53526.6665895016,55911.354917900026,62873.52489895031,69989.92658815761,30098.04525866156,1354.7207215096682,69993.2367077003,30098.083603259973,1354.7207215096682,69573.48098927975,28588.18161279577,2412.5388423453855,38945.14591549254,25711.515993381152,1265.9439242148367,1066.8639448442561,903.0519610395527,835.609521056208,20645.42511789513,3463.355175816681,1900.7776917873246,1089.7588530214055,902.6295520833303,509.4088766129703,369.8102508534094,194.20481587840678,853.9461921802329,266.9931317197387,300.0365231472789,240.96828729566752,190.7248000156305,205.50666133560824,69075.4287344469,26553.383934682544,3632.703352249473,68353.43544322265,26896.8705692962,3110.8659121327855
14,029,173909.4290070522,113635.06807431331,45085.598353491056,7316.960491799145,131009.88974051087,89030.32147159475,32308.717231006718,4794.965654916205,27185.530604379906,1985.321135764803,46836.81201758013,22767.773053878358,2612.445043839347,46219.164593613554,17384.06438543323,51016.30066158458,27164.127271025274,24905.111236315217,25120.43781682099,25272.152180689274,26444.282882827276,24838.85253974584,50575.16945248262,26191.317595965855,24952.305755630245,26291.44416491747,1485.0473100926695,574.4596610663035,2889.738012619692,1202.8021215456406,42674.73259115971,44515.114691560026,43194.66172373943,44457.17959934249,44135.61960688266,42883.79132453518,86093.66326896599,42707.87705051821,44985.248935266354,43347.409065808475,53754.63051865292,35530.53124245352,1038.1229478742223,53820.241244408826,35542.02019942165,1038.278141797729,53743.79881754494,33947.43325656139,1834.982345165181,27022.969879633627,22998.908727386963,987.7586241115307,790.9040386920851,658.7794511902363,631.405800805408,23383.366720958253,4643.311502093878,1981.2816590396665,1517.758973747386,1276.1636878710597,591.7169820304706,462.294769628462,311.4869726395313,552.8852777050104,208.93552963352045,328.68352374269284,246.69999069513423,204.8641257240544,196.74435201848334,53322.85911788642,32061.007106981364,2931.407574889071,52783.210394762355,32270.8226698068,2359.4437275034556
15,032,174270.3167977822,133265.11674604955,14464.786148968973,9810.986861680967,130852.77716820467,102430.11242792917,10557.470514998397,6538.897858989438,40154.661327803966,5044.997730773571,53980.22897002992,30448.76139129313,5148.076580406915,62278.11732727183,24467.774185345726,66540.7952872295,40425.56108642321,37868.35276005336,38180.09305620691,38220.58822505125,41898.32556710499,40453.06745347628,77257.3385864397,40160.69890803175,37273.17872997406,39695.05628669856,3342.9463713663913,1500.4755953572328,6637.9863528336355,2874.853040454126,52077.026076228954,53864.699351862546,50618.156010939456,53427.553354267264,50334.60517400784,51443.01351754315,100035.60654430822,49856.816501052985,54762.79191136498,52372.274298254684,56674.5981275774,57033.41602268756,2046.688471715322,56616.353481632854,56972.34208161438,2044.6910447163154,59770.311214691406,52534.50861142807,2758.112178257843,35317.76914384794,20255.865912565165,855.1607485889652,928.468823018522,636.1815489205659,584.1377732078579,38108.22074398358,5698.624841627589,4383.542829462558,1546.775067498349,1240.1081986454187,809.0266996343406,542.7259575082705,406.6107183438377,1189.9486651415823,479.0985074281148,458.62085223812426,307.6000553732345,297.99702887509517,280.3161642503587,60140.614486377075,48072.58948586156,5210.675690547536,59505.68360824179,48701.9749071521,4512.575904267071
16,033,174119.88732912706,69583.90733946335,61620.118836687274,33571.139184983775,128722.3977630612,59012.13735159313,42663.5903022063,20775.139298585917,43196.83544838808,2488.236094912599,25074.317559891333,37484.9347287871,3358.7499407190066,27396.514708962226,28319.543146188556,32099.843081428484,43963.590033495544,42568.66574651012,42469.26277663507,43030.53658417777,44867.7963844625,43027.665027034054,85475.33290084187,43310.38622244562,42693.11717463798,51881.10738452077,2130.9687443713483,730.7720269223237,3969.543156355347,1940.1050234654733,22834.4764870437,23754.384128755548,22113.799710990792,23440.095002503775,22247.869238840845,22452.889265285474,43825.95516552406,21868.861985541764,23967.196151978424,1265.757220597586,27658.826600517015,57026.73441513027,1227.9298256003954,27655.918669438815,57027.352049788205,1229.6955382460665,27633.04315337929,55119.50169193559,2346.4116485345426,15456.833787330914,9647.21990237744,592.8142144799538,655.9520157802058,437.0698962903357,353.0230668762319,37385.20074994495,8033.497734736639,2619.8359420165175,2606.472237650108,2774.8159687212033,1184.4798630055495,619.8789155466014,329.35290117128073,680.5228140435534,337.65311934559884,322.33462902563656,289.610319480058,293.8330242185363,236.8247777495091,27543.59995217598,52937.29004005863,3866.290864631169,27093.630527084777,53478.42225561281,3088.4570479402837
17,035,173726.94456792402,47879.25069729478,105952.21098055932,13773.976958377654,122648.83995230962,39008.28066799659,71697.1199517454,8212.967803949621,58751.08666506685,1639.2239201018037,17001.440700404586,53450.027110250005,2158.2444674848207,18412.49933201659,39672.33071347793,25860.351493870927,61001.073114411,60000.86009903261,60099.84401066947,60503.73941750003,62326.72833437418,59459.08801328434,120595.31346111304,60522.93145172467,60435.73011977758,65266.408460018094,1591.2328864907174,375.2967236853509,2820.7429321468726,1450.8645187090322,14807.47033767318,15516.073038550909,14265.395693551509,15279.398051176933,14251.137937063437,14289.153358345773,28370.59346102801,14107.41699892481,15462.377478268392,100.1526306018901,17462.69805681375,77283.13217308592,909.0732078796525,17509.396801753992,77556.31071829045,912.0701109880109,16880.449797890567,75853.64838935697,2013.9704208278663,9243.536500200691,5892.512136524911,454.15599377823764,474.9581451831816,285.8038182167396,256.6507724792378,53869.18779701227,10431.235791462062,2443.4946157297877,3544.5928591046936,3819.4997696841137,1443.503965157913,791.4250253121617,410.80978211003014,337.8649859661269,204.6995569061962,240.48267612623093,244.69281925834773,324.6268847387865,201.86051685052533,17047.663700413053,74234.82600817001,3015.1939806724868,16634.366360424294,74796.42600052312,2246.9380264589386
18,037,172774.7569419582,118842.68919450059,29888.162826635773,13252.380331259383,126006.37327517325,90348.61377412191,20241.100366866627,8425.276558605527,32922.0139194302,3933.662269893236,51708.907747674006,27541.821612107025,4623.359449655452,54454.21911088286,23168.581066599338,58264.48154619216,34516.40061461019,32805.81761750964,32700.972160637353,33068.72185183178,35141.584825884,34211.21362374429,65872.89215446348,33669.841432186346,32668.21714907985,33597.21884849734,2826.3135383737585,1135.395309105571,5634.713300380526,2529.9237281536534,47569.91874948352,48729.42627158894,46363.61232979188,48485.89984719691,46865.25362647329,47118.58578613426,92011.91002910196,46177.763237151434,49162.36747453862,48161.72882054794,56485.79259354034,48868.319316235655,1761.4513737327345,56482.79031307922,48879.67707994405,1764.6526163648693,57188.305011784505,46374.14668932262,2781.1737864187894,33405.036753996625,19469.157819512497,975.7619480411216,1133.7900031012323,770.5391761901229,644.4667574812759,31839.728839885553,6235.370972502915,3105.3925384500512,1879.609178516266,1670.9835407857202,941.7603404296341,474.74813569052867,430.3104600441394,1076.814672934098,435.25142180920056,399.10248458968044,327.5931742765928,280.98923117397953,299.8603374397507,57250.52651610278,43355.835096914605,4708.044906292379,56807.06024949404,43922.41020136591,4019.7390945078105
19,038,174523.67175799076,40804.11824102853,109370.44582964746,17409.672528257393,129180.40885060396,33630.366125138826,79824.66211233039,10834.159569038631,63083.92339536061,2419.02931166169,12985.762424052344,54447.5635186581,2888.5824636937914,18036.101355805735,40036.442480043304,25090.171502561658,62451.98718911739,60735.29113038945,61170.48930204784,61524.4906771879,65093.85135616111,61348.27699169172,122626.742695356,62074.44675504577,61435.200302606994,62495.054373370054,2154.555440607238,645.9783341685358,3944.268826490509,2087.288068780006,13559.534579057092,14746.065375875765,12591.60395155737,14126.315553461305,11930.158892877962,12892.779058154147,25200.51805560824,12171.507150176509,14432.429091411675,12942.948127170626,14870.805651484772,76447.7480242408,1144.7207687043851,14858.671777467132,76218.61138028913,1140.7458996217113,15639.719497864096,73952.61965550143,2103.799581113802,8723.065990991947,5039.189639863575,334.13569771745523,466.7055547779205,299.351247858842,226.0577071511795,55098.375660101105,8398.444914155845,2920.634810853005,2744.5376611832803,2983.2772588389203,1369.3817256557904,681.865637420589,437.91798200918873,505.16801513693133,295.40438994810637,323.95236903941435,279.8319519843188,311.57213623045016,213.08033862688254,15868.416254726373,71339.80323610854,3485.925179541059,15642.925700560138,71818.03945581113,2746.237829422347
